"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",9.9500484467,
"NLD","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",9.9192438126,
"NLD","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",9.9770755768,
"NLD","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",9.6742649078,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1995",3.1177258492,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1996",3.1051697731,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1997",3.1247420311,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1998",3.0758726597,"N"
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1999",3.1295101643,"N"
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2000",2.9726448059,"N"
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2001",2.8081877232,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2002",2.4575746059,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",2.5272190571,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2004",2.6173255444,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",3.0095641613,"B"
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",3.3793022633,"B"
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",3.8324701786,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",4.2107620239,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",4.2816948891,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",4.4220314026,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",4.3966403008,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",4.7329893112,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",5.0156154633,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",5.4765782356,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",5.7200884819,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",5.8329257965,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",5.7547607422,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",5.6617975235,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2019",5.6519432068,
"NLD","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2020",5.691444397,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1995",4.8286209106,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1996",4.8188710213,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1997",4.6832456589,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",4.2676124573,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",3.9923257828,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",3.9368729591,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",3.9790065289,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",4.274242878,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",4.1211323738,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",4.2529454231,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",4.5789070129,"N"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",5.2348766327,"B"
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",5.3963904381,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",4.8354144096,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",4.4576840401,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",4.2824463844,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",4.2124624252,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",3.9034266472,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",4.0074625015,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",4.2264642715,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",4.3804068565,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",4.3855705261,
"NOR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",3.7522625923,
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1995",2.4544217587,"N"
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",2.5754804611,"N"
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",2.4828968048,"N"
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",2.5131881237,"N"
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",2.3399202824,"N"
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",2.0402228832,"N"
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",2.0724511147,"N"
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",2.0530028343,
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",2.5079059601,
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",2.5609381199,
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",2.5925571918,
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",2.379039526,
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",2.3556776047,
"NOR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",2.5443174839,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1997",15.178156853,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",15.40383625,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",15.645223618,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",15.678391457,"B"
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",15.253206253,"B"
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",14.835255623,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",13.690736771,"B"
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",12.599669456,"B"
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",11.451617241,"B"
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",10.874860764,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",10.560433388,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",10.361144066,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",10.531139374,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",10.726826668,"B"
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",10.839222908,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",10.761501312,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",10.645346642,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",10.670968056,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",10.887406349,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",10.930537224,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",11.118247032,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",11.199855804,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",12.047242165,
"POL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",12.29270649,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1997",11.449347496,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1998",11.356705666,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1999",11.262185097,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2000",11.262797356,"B"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2001",11.213374138,"B"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2002",10.524372101,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",10.064385414,"B"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2004",8.7826929092,"B"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",7.8753333092,"B"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",6.848007679,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",6.6923136711,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",6.7270774841,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",6.7197518349,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",6.6051197052,"B"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",6.3879814148,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",6.4327821732,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",6.3129200935,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",6.3147950172,"N"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",6.1980924606,"N"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",5.959271431,
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",5.6803026199,"N"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",5.1616282463,"N"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2019",5.5188369751,"N"
"POL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2020",5.5985679626,"N"
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1995",11.375682831,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1996",11.146128654,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1997",11.228775978,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",10.843939781,"B"
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",10.263998032,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",10.363227844,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",9.7962884903,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",9.8510951996,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",9.1691179276,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",8.7774505615,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",8.2359247208,"B"
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",7.7653245926,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",7.5862421989,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",7.6395363808,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",7.2900118828,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",6.933151722,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",6.2676887512,"B"
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",5.7375383377,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",5.3431658745,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",5.3734288216,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",5.6240563393,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",6.07280159,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",6.4056019783,
"PRT","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",6.7181396484,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1995",9.6442832947,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1996",9.1086044312,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1997",8.2670373917,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1998",7.6203708649,"B"
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1999",6.9077806473,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2001",6.6530785561,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2002",6.4100813866,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",6.617975235,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",6.3007531166,"B"
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",5.949464798,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",5.3691930771,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",5.360455513,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",5.1950087547,
"PRT","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",5.4013419151,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",6.8707671165,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",7.0675458908,"B"
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",7.53551054,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",7.9600987434,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",8.4538221359,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",9.8891763687,"B"
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",10.814341545,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",11.826910019,"B"
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",12.095159531,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",12.658000946,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",13.410359383,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",14.240772247,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",15.019485474,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",15.522738457,"B"
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",15.235900879,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",14.308592796,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",13.279699326,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",13.166848183,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",13.584889412,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",14.148795128,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",14.281037331,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",14.876801491,
"SVK","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",15.139276505,
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2004",4.7475748062,"N"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",4.7109866142,"N"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",4.4582848549,"N"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",4.7594709396,"N"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",6.1441168785,
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",7.6440463066,
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",7.9516720772,
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",7.4429049492,"B"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",6.6141924858,
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",6.2560038567,"N"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",5.618906498,"N"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",5.3098330498,"N"
"SVK","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",5.3027124405,"N"
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1995",12.585165977,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1996",12.59112072,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1997",12.044852257,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",11.287828445,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",10.177325249,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",9.581202507,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",9.1108493805,"B"
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",8.8700904846,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",8.6864681244,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",8.9000711441,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",9.1297674179,"B"
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",9.4369277954,"B"
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",9.310049057,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",8.9741487503,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",8.4976358414,"B"
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",8.0180616379,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",8.4429273605,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",9.2266960144,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",9.9767875671,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",9.9714155197,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",9.3437891006,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",8.7273902893,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",8.0890731812,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",7.6606421471,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",7.4434518814,
"ESP","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",7.3780975342,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1995",8.1255140305,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1996",8.2494525909,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1997",7.9717082977,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1998",7.2116365433,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1999",6.3455491066,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2000",5.927380085,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2001",5.6117758751,"B"
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2002",5.1219592094,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",4.8219037056,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2004",4.9104070663,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",5.0790786743,"B"
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",5.1029262543,"B"
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",4.9941577911,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",5.0121970177,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",4.8930687904,"B"
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",4.7908787727,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",4.904876709,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",5.1580586433,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",5.5767850876,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",6.0034432411,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",6.1595430374,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",6.255341053,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",5.9512767792,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",5.498957634,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2019",4.9462065697,
"ESP","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2020",4.5695471764,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",4.6962585449,"B"
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",5.0384950638,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",5.3983716965,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",5.1612372398,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",4.8477468491,"B"
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",4.6698908806,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",4.9024529457,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",5.0665106773,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",5.3131985664,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",5.2518191338,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",5.2029967308,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",5.0720291138,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",5.001226902,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",4.8303923607,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",4.5460381508,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",4.5493507385,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",4.5846014023,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",4.6664390564,"B"
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",4.5677499771,
"SWE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",4.4908981323,"N"
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",2.3158972263,"N"
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",2.3464851379,"N"
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",2.3784663677,"N"
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",2.4211571217,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",2.5049521923,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",2.685387373,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",2.8392271996,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",2.8031420708,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",2.4746267796,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",2.2095015049,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",2.1563713551,
"SWE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",2.2319126129,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1996",8.2944564819,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1997",7.7043251991,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",7.0556712151,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",7.2579107285,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",7.4057426453,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",7.0915803909,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",6.7847962379,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",6.7703814507,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",6.9704995155,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",6.8505291939,"B"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",6.4850616455,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",6.5986161232,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",6.0540795326,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",6.0746417046,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",5.3338637352,"B"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",4.8342967033,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",4.4338445663,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",4.4425392151,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",4.4492034912,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",4.4410219193,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",4.3152494431,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",4.5804533958,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",4.580291748,
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",4.569246769,"N"
"CHE","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",4.5175299644,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1996",4.0431585312,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1997",3.9467625618,"N"
